Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,1987,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,139.65595959596
Brazil,BRA,1986,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,138.531224489796
Brazil,BRA,1985,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,140.868710359408
Brazil,BRA,1984,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,136.093418259023
Brazil,BRA,1983,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,131.276595744681
Brazil,BRA,1982,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,126.170212765957
Brazil,BRA,1981,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,124.780701754386
Brazil,BRA,1980,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,121.156666666667
Brazil,BRA,1979,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,108.017817371938
Brazil,BRA,1978,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,97.2727272727273
Brazil,BRA,1977,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,84.0909090909091
Brazil,BRA,1976,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,81.3953488372093
Brazil,BRA,1975,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,76.9316666666667
Brazil,BRA,1974,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,57.5609756097561
Brazil,BRA,1973,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,56.025641025641
Brazil,BRA,1972,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,52.8947368421053
Brazil,BRA,1971,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,49.5945945945946
Brazil,BRA,1970,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,47.3914285714286
Brazil,BRA,1969,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,47.0909090909091
Brazil,BRA,1968,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,45.3125
Brazil,BRA,1967,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,44.8333333333333
Brazil,BRA,1966,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,42.7586206896552
Brazil,BRA,1965,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,40.7142857142857
Brazil,BRA,1964,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,38.1481481481481
Brazil,BRA,1963,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,35.7692307692308
Brazil,BRA,1962,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,34.1666666666667
Brazil,BRA,1961,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,32.5526720318293
Brazil,BRA,2017,Cereal production (metric tons),AG.PRD.CREL.MT,117784130
Brazil,BRA,2016,Cereal production (metric tons),AG.PRD.CREL.MT,84128732
Brazil,BRA,2015,Cereal production (metric tons),AG.PRD.CREL.MT,106028113
Brazil,BRA,2014,Cereal production (metric tons),AG.PRD.CREL.MT,101402184
Brazil,BRA,2013,Cereal production (metric tons),AG.PRD.CREL.MT,100901726
Brazil,BRA,2012,Cereal production (metric tons),AG.PRD.CREL.MT,89908244
Brazil,BRA,2011,Cereal production (metric tons),AG.PRD.CREL.MT,77586276
Brazil,BRA,2010,Cereal production (metric tons),AG.PRD.CREL.MT,75160152
Brazil,BRA,2009,Cereal production (metric tons),AG.PRD.CREL.MT,70914791
Brazil,BRA,2008,Cereal production (metric tons),AG.PRD.CREL.MT,79745466
Brazil,BRA,2007,Cereal production (metric tons),AG.PRD.CREL.MT,69441634
Brazil,BRA,2006,Cereal production (metric tons),AG.PRD.CREL.MT,59148978
Brazil,BRA,2005,Cereal production (metric tons),AG.PRD.CREL.MT,55670925
Brazil,BRA,2004,Cereal production (metric tons),AG.PRD.CREL.MT,63953364
Brazil,BRA,2003,Cereal production (metric tons),AG.PRD.CREL.MT,67454329
Brazil,BRA,2002,Cereal production (metric tons),AG.PRD.CREL.MT,50875594
Brazil,BRA,2001,Cereal production (metric tons),AG.PRD.CREL.MT,57125393
Brazil,BRA,2000,Cereal production (metric tons),AG.PRD.CREL.MT,46527202
Brazil,BRA,1999,Cereal production (metric tons),AG.PRD.CREL.MT,47631962
Brazil,BRA,1998,Cereal production (metric tons),AG.PRD.CREL.MT,40742023
Brazil,BRA,1997,Cereal production (metric tons),AG.PRD.CREL.MT,44874820
Brazil,BRA,1996,Cereal production (metric tons),AG.PRD.CREL.MT,42436960
Brazil,BRA,1995,Cereal production (metric tons),AG.PRD.CREL.MT,49641823
Brazil,BRA,1994,Cereal production (metric tons),AG.PRD.CREL.MT,45845332
Brazil,BRA,1993,Cereal production (metric tons),AG.PRD.CREL.MT,43073467
Brazil,BRA,1992,Cereal production (metric tons),AG.PRD.CREL.MT,44057994
Brazil,BRA,1991,Cereal production (metric tons),AG.PRD.CREL.MT,36682063
Brazil,BRA,1990,Cereal production (metric tons),AG.PRD.CREL.MT,32490390
Brazil,BRA,1989,Cereal production (metric tons),AG.PRD.CREL.MT,43934410
Brazil,BRA,1988,Cereal production (metric tons),AG.PRD.CREL.MT,42905037
Brazil,BRA,1987,Cereal production (metric tons),AG.PRD.CREL.MT,44148398
Brazil,BRA,1986,Cereal production (metric tons),AG.PRD.CREL.MT,37298400
Brazil,BRA,1985,Cereal production (metric tons),AG.PRD.CREL.MT,36011139
Brazil,BRA,1984,Cereal production (metric tons),AG.PRD.CREL.MT,32711289
Brazil,BRA,1983,Cereal production (metric tons),AG.PRD.CREL.MT,29197566
Brazil,BRA,1982,Cereal production (metric tons),AG.PRD.CREL.MT,33838263
Brazil,BRA,1981,Cereal production (metric tons),AG.PRD.CREL.MT,32050567
Brazil,BRA,1980,Cereal production (metric tons),AG.PRD.CREL.MT,33217492
Brazil,BRA,1979,Cereal production (metric tons),AG.PRD.CREL.MT,27147322
Brazil,BRA,1978,Cereal production (metric tons),AG.PRD.CREL.MT,24033646
Brazil,BRA,1977,Cereal production (metric tons),AG.PRD.CREL.MT,30913834
Brazil,BRA,1976,Cereal production (metric tons),AG.PRD.CREL.MT,31143200
Brazil,BRA,1975,Cereal production (metric tons),AG.PRD.CREL.MT,26238419
Brazil,BRA,1974,Cereal production (metric tons),AG.PRD.CREL.MT,26240014
Brazil,BRA,1973,Cereal production (metric tons),AG.PRD.CREL.MT,23721606
Brazil,BRA,1972,Cereal production (metric tons),AG.PRD.CREL.MT,22703928
Brazil,BRA,1971,Cereal production (metric tons),AG.PRD.CREL.MT,22814265
Brazil,BRA,1970,Cereal production (metric tons),AG.PRD.CREL.MT,23698316
Brazil,BRA,1969,Cereal production (metric tons),AG.PRD.CREL.MT,20549860
Brazil,BRA,1968,Cereal production (metric tons),AG.PRD.CREL.MT,20418801
Brazil,BRA,1967,Cereal production (metric tons),AG.PRD.CREL.MT,20322328
Brazil,BRA,1966,Cereal production (metric tons),AG.PRD.CREL.MT,17867924
Brazil,BRA,1965,Cereal production (metric tons),AG.PRD.CREL.MT,20350793
Brazil,BRA,1964,Cereal production (metric tons),AG.PRD.CREL.MT,16469226
Brazil,BRA,1963,Cereal production (metric tons),AG.PRD.CREL.MT,16616892
Brazil,BRA,1962,Cereal production (metric tons),AG.PRD.CREL.MT,15918336
Brazil,BRA,1961,Cereal production (metric tons),AG.PRD.CREL.MT,15036353
Brazil,BRA,2016,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,142.65
Brazil,BRA,2015,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,148.49
Brazil,BRA,2014,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,142.82
Brazil,BRA,2013,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,140.64
Brazil,BRA,2012,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,130.91
Brazil,BRA,2011,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,135.56
Brazil,BRA,2010,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,126.69
Brazil,BRA,2009,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,118.93
Brazil,BRA,2008,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,121.77
Brazil,BRA,2007,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,112.28
Brazil,BRA,2006,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,103.06
Brazil,BRA,2005,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,97.95
Brazil,BRA,2004,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,98.99
Brazil,BRA,2003,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,95.49
Brazil,BRA,2002,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,87.29
Brazil,BRA,2001,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,82.35
Brazil,BRA,2000,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,77.55
Brazil,BRA,1999,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,75.81
Brazil,BRA,1998,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,71.17
Brazil,BRA,1997,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,70.41
Brazil,BRA,1996,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,65.71
Brazil,BRA,1995,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,70.17
Brazil,BRA,1994,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,68.28
Brazil,BRA,1993,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,62.89
Brazil,BRA,1992,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,64.06
Brazil,BRA,1991,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,60.09
Brazil,BRA,1990,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,59.02
Brazil,BRA,1989,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,63.55
Brazil,BRA,1988,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,60.94
Brazil,BRA,1987,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,59.99
Brazil,BRA,1986,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,53.93
Brazil,BRA,1985,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,58.65
Brazil,BRA,1984,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,52.22
Brazil,BRA,1983,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,47.47
Brazil,BRA,1982,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,48.78
Brazil,BRA,1981,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,47.54
Brazil,BRA,1980,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,45.45
Brazil,BRA,1979,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,41.11
Brazil,BRA,1978,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,39.41
Brazil,BRA,1977,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,41.21
Brazil,BRA,1976,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,37.55
Brazil,BRA,1975,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,36.6
Brazil,BRA,1974,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,36.25
Brazil,BRA,1973,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,32.75
Brazil,BRA,1972,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,34.71
Brazil,BRA,1971,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,33.58
Brazil,BRA,1970,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,31.12
Brazil,BRA,1969,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,30.41
Brazil,BRA,1968,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,29.61
Brazil,BRA,1967,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,29.56
Brazil,BRA,1966,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,26.84
Brazil,BRA,1965,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,29.29
Brazil,BRA,1964,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,24.47
Brazil,BRA,1963,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,24.82
Brazil,BRA,1962,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,24.67
Brazil,BRA,1961,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,23.31
Brazil,BRA,2016,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,136.5
Brazil,BRA,2015,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,140.58
Brazil,BRA,2014,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,137.01
Brazil,BRA,2013,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,136.83
Brazil,BRA,2012,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,127.29
Brazil,BRA,2011,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,129.15
Brazil,BRA,2010,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,123.98
Brazil,BRA,2009,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,116.91
Brazil,BRA,2008,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,116.63
Brazil,BRA,2007,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,110.88
Brazil,BRA,2006,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,103.17
Brazil,BRA,2005,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,99.4
Brazil,BRA,2004,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,97.44
Brazil,BRA,2003,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,94.21
Brazil,BRA,2002,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,86.45
Brazil,BRA,2001,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,81.12
Brazil,BRA,2000,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,76.96
Brazil,BRA,1999,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,75.19
Brazil,BRA,1998,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,69.94
Brazil,BRA,1997,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,69.09
Brazil,BRA,1996,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,65.72
Brazil,BRA,1995,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,66.37
Brazil,BRA,1994,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,62.05
Brazil,BRA,1993,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,57.45
Brazil,BRA,1992,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,56.89
Brazil,BRA,1991,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,53.73
Brazil,BRA,1990,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,51.4
Brazil,BRA,1989,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,53.51
Brazil,BRA,1988,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,51.39
Brazil,BRA,1987,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,49.04
Brazil,BRA,1986,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,45.1
Brazil,BRA,1985,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,46.25
Brazil,BRA,1984,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,43.15
Brazil,BRA,1983,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,40.11
Brazil,BRA,1982,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,40.16
Brazil,BRA,1981,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,38.19
Brazil,BRA,1980,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,37.41
Brazil,BRA,1979,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,33.06
Brazil,BRA,1978,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,31.58
Brazil,BRA,1977,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,32.33
Brazil,BRA,1976,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,30.95
Brazil,BRA,1975,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,28.07
Brazil,BRA,1974,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,26.77
Brazil,BRA,1973,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,25.38
Brazil,BRA,1972,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,25.4
Brazil,BRA,1971,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,23.91
Brazil,BRA,1970,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,23.42
Brazil,BRA,1969,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,21.97
Brazil,BRA,1968,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,21.27
Brazil,BRA,1967,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,20.59
Brazil,BRA,1966,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,19.13
Brazil,BRA,1965,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,19.64
Brazil,BRA,1964,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,17.61
Brazil,BRA,1963,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,16.76
Brazil,BRA,1962,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,16.23
Brazil,BRA,1961,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,15.69
Brazil,BRA,2016,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,127
Brazil,BRA,2015,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,127.94
Brazil,BRA,2014,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,128.25
Brazil,BRA,2013,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,127.45
Brazil,BRA,2012,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,121.38
Brazil,BRA,2011,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,118.8
Brazil,BRA,2010,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,116.56
Brazil,BRA,2009,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,111.31
Brazil,BRA,2008,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,111.44
Brazil,BRA,2007,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,107.66
Brazil,BRA,2006,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,102.81
Brazil,BRA,2005,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,100.89
Brazil,BRA,2004,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,96.3
Brazil,BRA,2003,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,89.6
Brazil,BRA,2002,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,85.71
Brazil,BRA,2001,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,80.41
Brazil,BRA,2000,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,77.62
Brazil,BRA,1999,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,74.18
Brazil,BRA,1998,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,68.44
Brazil,BRA,1997,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,67.04
Brazil,BRA,1996,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,66.49
Brazil,BRA,1995,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,62.21
Brazil,BRA,1994,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,56.53
Brazil,BRA,1993,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,53.47
Brazil,BRA,1992,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,51.65
Brazil,BRA,1991,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,49.03
Brazil,BRA,1990,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,44.88
Brazil,BRA,1989,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,44.19
Brazil,BRA,1988,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,42.82
Brazil,BRA,1987,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,40.41
Brazil,BRA,1986,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,37.72
Brazil,BRA,1985,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,36.08
Brazil,BRA,1984,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,35
Brazil,BRA,1983,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,34.36
Brazil,BRA,1982,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,33.3
Brazil,BRA,1981,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,32.92
Brazil,BRA,1980,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,31.9
Brazil,BRA,1979,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,28.68
Brazil,BRA,1978,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,27.01
Brazil,BRA,1977,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,25.66
Brazil,BRA,1976,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,25.41
Brazil,BRA,1975,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,23.46
Brazil,BRA,1974,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,21.87
Brazil,BRA,1973,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,21.91
Brazil,BRA,1972,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,20.93
Brazil,BRA,1971,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,19.22
Brazil,BRA,1970,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,19.32
Brazil,BRA,1969,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,18.87
Brazil,BRA,1968,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,17.99
Brazil,BRA,1967,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,16.48
Brazil,BRA,1966,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,16.11
Brazil,BRA,1965,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,16.01
Brazil,BRA,1964,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,15.15
Brazil,BRA,1963,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,14.12
Brazil,BRA,1962,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,13.97
Brazil,BRA,1961,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,13.67
Brazil,BRA,2018,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2017,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2016,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2015,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2014,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2013,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2012,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2011,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2010,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2009,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2008,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2007,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2006,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2005,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2004,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2003,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2002,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2001,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2000,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1999,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1998,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1997,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1996,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1995,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1994,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1993,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1992,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1991,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1990,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1989,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1988,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1987,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1986,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1985,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1984,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1983,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1982,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1981,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1980,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1979,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1978,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1977,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1976,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1975,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1974,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1973,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1972,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1971,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1970,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1969,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1968,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1967,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
